month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2024-10,Turmeric Original,Original,Finished,Factory_B,5,8.5,42.5
2024-10,Turmeric Original,Original,Finished,Inbound_Transit,122,8.5,1037.0
2024-10,Turmeric Original,Original,Finished,Interwarehouse_Transit,3,8.5,25.5
2024-10,Turmeric Plus,Plus,Finished,EU_North,16,11.0,176.0
2024-10,Turmeric Plus,Plus,Finished,EU_Central,49,11.0,539.0
2024-10,Turmeric Plus,Plus,Finished,EU_South,99,11.0,1089.0
2024-10,Turmeric Plus,Plus,Finished,EU_West,12,11.0,132.0
2024-10,Turmeric Plus,Plus,Finished,EU_East,50,11.0,550.0
2024-10,Turmeric Plus,Plus,Finished,Amazon_FBA,53,11.0,583.0
2024-10,Turmeric Plus,Plus,Finished,TikTok_FBT,17,11.0,187.0
2024-10,Turmeric Plus,Plus,Finished,Shopify_FC,9,11.0,99.0
2024-10,Turmeric Plus,Plus,Finished,Factory_A,144,11.0,1584.0
2024-10,Turmeric Plus,Plus,Finished,Factory_B,45,11.0,495.0
2024-10,Turmeric Plus,Plus,Finished,Inbound_Transit,1,11.0,11.0
2024-10,Turmeric Plus,Plus,Finished,Interwarehouse_Transit,136,11.0,1496.0
2024-10,Ginger Lemon Original,Original,Finished,EU_North,45,8.5,382.5
2024-10,Ginger Lemon Original,Original,Finished,EU_Central,8,8.5,68.0
2024-10,Ginger Lemon Original,Original,Finished,EU_South,47,8.5,399.5
2024-10,Ginger Lemon Original,Original,Finished,EU_West,3,8.5,25.5
2024-10,Ginger Lemon Original,Original,Finished,EU_East,26,8.5,221.0
2024-10,Ginger Lemon Original,Original,Finished,Amazon_FBA,22,8.5,187.0
2024-10,Ginger Lemon Original,Original,Finished,TikTok_FBT,2,8.5,17.0
2024-10,Ginger Lemon Original,Original,Finished,Shopify_FC,15,8.5,127.5
2024-10,Ginger Lemon Original,Original,Finished,Factory_A,175,8.5,1487.5
2024-10,Ginger Lemon Original,Original,Finished,Factory_B,145,8.5,1232.5
2024-10,Ginger Lemon Original,Original,Finished,Inbound_Transit,23,8.5,195.5
2024-10,Ginger Lemon Original,Original,Finished,Interwarehouse_Transit,1,8.5,8.5
2024-10,Ginger Lemon Plus,Plus,Finished,EU_North,35,11.0,385.0
2024-10,Ginger Lemon Plus,Plus,Finished,EU_Central,56,11.0,616.0
2024-10,Ginger Lemon Plus,Plus,Finished,EU_South,78,11.0,858.0
2024-10,Ginger Lemon Plus,Plus,Finished,EU_West,65,11.0,715.0
2024-10,Ginger Lemon Plus,Plus,Finished,EU_East,126,11.0,1386.0
2024-10,Ginger Lemon Plus,Plus,Finished,Amazon_FBA,81,11.0,891.0
2024-10,Ginger Lemon Plus,Plus,Finished,TikTok_FBT,44,11.0,484.0
2024-10,Ginger Lemon Plus,Plus,Finished,Shopify_FC,53,11.0,583.0
2024-10,Ginger Lemon Plus,Plus,Finished,Factory_A,121,11.0,1331.0
2024-10,Ginger Lemon Plus,Plus,Finished,Factory_B,49,11.0,539.0
2024-10,Ginger Lemon Plus,Plus,Finished,Inbound_Transit,87,11.0,957.0
2024-10,Ginger Lemon Plus,Plus,Finished,Interwarehouse_Transit,47,11.0,517.0
2024-10,Berry Fusion Original,Original,Finished,EU_North,71,8.5,603.5
2024-10,Berry Fusion Original,Original,Finished,EU_Central,42,8.5,357.0
2024-10,Berry Fusion Original,Original,Finished,EU_South,849,8.5,7216.5
2024-10,Berry Fusion Original,Original,Finished,EU_West,150,8.5,1275.0
2024-10,Berry Fusion Original,Original,Finished,EU_East,576,8.5,4896.0
2024-10,Berry Fusion Original,Original,Finished,Amazon_FBA,8,8.5,68.0
2024-10,Berry Fusion Original,Original,Finished,TikTok_FBT,500,8.5,4250.0
2024-10,Berry Fusion Original,Original,Finished,Shopify_FC,138,8.5,1173.0
2024-10,Berry Fusion Original,Original,Finished,Factory_A,22,8.5,187.0
2024-10,Berry Fusion Original,Original,Finished,Factory_B,473,8.5,4020.5
2024-10,Berry Fusion Original,Original,Finished,Inbound_Transit,102,8.5,867.0
2024-10,Berry Fusion Original,Original,Finished,Interwarehouse_Transit,249,8.5,2116.5
2024-10,Berry Fusion Plus,Plus,Finished,EU_North,97,11.0,1067.0
2024-10,Berry Fusion Plus,Plus,Finished,EU_Central,214,11.0,2354.0
2024-10,Berry Fusion Plus,Plus,Finished,EU_South,121,11.0,1331.0
2024-10,Berry Fusion Plus,Plus,Finished,EU_West,24,11.0,264.0
2024-10,Berry Fusion Plus,Plus,Finished,EU_East,685,11.0,7535.0
2024-10,Berry Fusion Plus,Plus,Finished,Amazon_FBA,461,11.0,5071.0
2024-10,Berry Fusion Plus,Plus,Finished,TikTok_FBT,112,11.0,1232.0
2024-10,Berry Fusion Plus,Plus,Finished,Shopify_FC,371,11.0,4081.0
2024-10,Berry Fusion Plus,Plus,Finished,Factory_A,66,11.0,726.0
2024-10,Berry Fusion Plus,Plus,Finished,Factory_B,777,11.0,8547.0
2024-10,Berry Fusion Plus,Plus,Finished,Inbound_Transit,46,11.0,506.0
2024-10,Berry Fusion Plus,Plus,Finished,Interwarehouse_Transit,1,11.0,11.0
2024-10,Cacao Original,Original,Finished,EU_North,22,8.5,187.0
2024-10,Cacao Original,Original,Finished,EU_Central,287,8.5,2439.5
2024-10,Cacao Original,Original,Finished,EU_South,74,8.5,629.0
2024-10,Cacao Original,Original,Finished,EU_West,44,8.5,374.0
2024-10,Cacao Original,Original,Finished,EU_East,62,8.5,527.0
2024-10,Cacao Original,Original,Finished,Amazon_FBA,34,8.5,289.0
2024-10,Cacao Original,Original,Finished,TikTok_FBT,120,8.5,1020.0
2024-10,Cacao Original,Original,Finished,Shopify_FC,172,8.5,1462.0
2024-10,Cacao Original,Original,Finished,Factory_A,209,8.5,1776.5
2024-10,Cacao Original,Original,Finished,Factory_B,475,8.5,4037.5
2024-10,Cacao Original,Original,Finished,Inbound_Transit,186,8.5,1581.0
2024-10,Cacao Original,Original,Finished,Interwarehouse_Transit,103,8.5,875.5
2024-10,Cacao Plus,Plus,Finished,EU_North,140,11.0,1540.0
2024-10,Cacao Plus,Plus,Finished,EU_Central,43,11.0,473.0
2024-10,Cacao Plus,Plus,Finished,EU_South,54,11.0,594.0
2024-10,Cacao Plus,Plus,Finished,EU_West,238,11.0,2618.0
2024-10,Cacao Plus,Plus,Finished,EU_East,98,11.0,1078.0
2024-10,Cacao Plus,Plus,Finished,Amazon_FBA,37,11.0,407.0
2024-10,Cacao Plus,Plus,Finished,TikTok_FBT,482,11.0,5302.0
2024-10,Cacao Plus,Plus,Finished,Shopify_FC,180,11.0,1980.0
2024-10,Cacao Plus,Plus,Finished,Factory_A,661,11.0,7271.0
2024-10,Cacao Plus,Plus,Finished,Factory_B,88,11.0,968.0
2024-10,Cacao Plus,Plus,Finished,Inbound_Transit,121,11.0,1331.0
2024-10,Cacao Plus,Plus,Finished,Interwarehouse_Transit,457,11.0,5027.0
2024-10,Vanilla Chai Original,Original,Finished,EU_North,706,8.5,6001.0
2024-10,Vanilla Chai Original,Original,Finished,EU_Central,933,8.5,7930.5
2024-10,Vanilla Chai Original,Original,Finished,EU_South,201,8.5,1708.5
2024-10,Vanilla Chai Original,Original,Finished,EU_West,338,8.5,2873.0
2024-10,Vanilla Chai Original,Original,Finished,EU_East,632,8.5,5372.0
2024-10,Vanilla Chai Original,Original,Finished,Amazon_FBA,178,8.5,1513.0
2024-10,Vanilla Chai Original,Original,Finished,TikTok_FBT,104,8.5,884.0
2024-10,Vanilla Chai Original,Original,Finished,Shopify_FC,1006,8.5,8551.0
2024-10,Vanilla Chai Original,Original,Finished,Factory_A,193,8.5,1640.5
2024-10,Vanilla Chai Original,Original,Finished,Factory_B,207,8.5,1759.5
2024-10,Vanilla Chai Original,Original,Finished,Inbound_Transit,67,8.5,569.5
2024-10,Vanilla Chai Original,Original,Finished,Interwarehouse_Transit,33,8.5,280.5
2024-10,Vanilla Chai Plus,Plus,Finished,EU_North,365,11.0,4015.0
2024-10,Vanilla Chai Plus,Plus,Finished,EU_Central,246,11.0,2706.0
2024-10,Vanilla Chai Plus,Plus,Finished,EU_South,279,11.0,3069.0
2024-10,Vanilla Chai Plus,Plus,Finished,EU_West,54,11.0,594.0
2024-10,Vanilla Chai Plus,Plus,Finished,EU_East,53,11.0,583.0
2024-10,Vanilla Chai Plus,Plus,Finished,Amazon_FBA,12,11.0,132.0
2024-10,Vanilla Chai Plus,Plus,Finished,TikTok_FBT,90,11.0,990.0
2024-10,Vanilla Chai Plus,Plus,Finished,Shopify_FC,207,11.0,2277.0
2024-10,Vanilla Chai Plus,Plus,Finished,Factory_A,542,11.0,5962.0
2024-10,Vanilla Chai Plus,Plus,Finished,Factory_B,309,11.0,3399.0
2024-10,Vanilla Chai Plus,Plus,Finished,Inbound_Transit,163,11.0,1793.0
2024-10,Vanilla Chai Plus,Plus,Finished,Interwarehouse_Transit,727,11.0,7997.0
2024-10,Raspberry Original,Original,Finished,EU_North,402,8.5,3417.0
2024-10,Raspberry Original,Original,Finished,EU_Central,196,8.5,1666.0
2024-10,Raspberry Original,Original,Finished,EU_South,30,8.5,255.0
2024-10,Raspberry Original,Original,Finished,EU_West,24,8.5,204.0
2024-10,Raspberry Original,Original,Finished,EU_East,292,8.5,2482.0
2024-10,Raspberry Original,Original,Finished,Amazon_FBA,39,8.5,331.5
2024-10,Raspberry Original,Original,Finished,TikTok_FBT,82,8.5,697.0
2024-10,Raspberry Original,Original,Finished,Shopify_FC,157,8.5,1334.5
2024-10,Raspberry Original,Original,Finished,Factory_A,5,8.5,42.5
2024-10,Raspberry Original,Original,Finished,Factory_B,66,8.5,561.0
2024-10,Raspberry Original,Original,Finished,Inbound_Transit,92,8.5,782.0
2024-10,Raspberry Original,Original,Finished,Interwarehouse_Transit,55,8.5,467.5
2024-10,Raspberry Plus,Plus,Finished,EU_North,259,11.0,2849.0
2024-10,Raspberry Plus,Plus,Finished,EU_Central,125,11.0,1375.0
2024-10,Raspberry Plus,Plus,Finished,EU_South,437,11.0,4807.0
2024-10,Raspberry Plus,Plus,Finished,EU_West,10,11.0,110.0
2024-10,Raspberry Plus,Plus,Finished,EU_East,200,11.0,2200.0
2024-10,Raspberry Plus,Plus,Finished,Amazon_FBA,124,11.0,1364.0
2024-10,Raspberry Plus,Plus,Finished,TikTok_FBT,658,11.0,7238.0
2024-10,Raspberry Plus,Plus,Finished,Shopify_FC,3,11.0,33.0
2024-10,Raspberry Plus,Plus,Finished,Factory_A,286,11.0,3146.0
2024-10,Raspberry Plus,Plus,Finished,Factory_B,378,11.0,4158.0
2024-10,Raspberry Plus,Plus,Finished,Inbound_Transit,182,11.0,2002.0
2024-10,Raspberry Plus,Plus,Finished,Interwarehouse_Transit,28,11.0,308.0
2024-10,Pistachio Original,Original,Finished,EU_North,135,8.5,1147.5
2024-10,Pistachio Original,Original,Finished,EU_Central,23,8.5,195.5
2024-10,Pistachio Original,Original,Finished,EU_South,48,8.5,408.0
2024-10,Pistachio Original,Original,Finished,EU_West,17,8.5,144.5
2024-10,Pistachio Original,Original,Finished,EU_East,16,8.5,136.0
2024-10,Pistachio Original,Original,Finished,Amazon_FBA,16,8.5,136.0
2024-10,Pistachio Original,Original,Finished,TikTok_FBT,47,8.5,399.5
2024-10,Pistachio Original,Original,Finished,Shopify_FC,23,8.5,195.5
2024-10,Pistachio Original,Original,Finished,Factory_A,90,8.5,765.0
2024-10,Pistachio Original,Original,Finished,Factory_B,11,8.5,93.5
2024-10,Pistachio Original,Original,Finished,Inbound_Transit,3,8.5,25.5
2024-10,Pistachio Original,Original,Finished,Interwarehouse_Transit,16,8.5,136.0
2024-10,Pistachio Plus,Plus,Finished,EU_North,52,11.0,572.0
2024-10,Pistachio Plus,Plus,Finished,EU_Central,14,11.0,154.0
2024-10,Pistachio Plus,Plus,Finished,EU_South,37,11.0,407.0
2024-10,Pistachio Plus,Plus,Finished,EU_West,23,11.0,253.0
2024-10,Pistachio Plus,Plus,Finished,EU_East,31,11.0,341.0
2024-10,Pistachio Plus,Plus,Finished,Amazon_FBA,60,11.0,660.0
2024-10,Pistachio Plus,Plus,Finished,TikTok_FBT,13,11.0,143.0
2024-10,Pistachio Plus,Plus,Finished,Shopify_FC,13,11.0,143.0
2024-10,Pistachio Plus,Plus,Finished,Factory_A,86,11.0,946.0
2024-10,Pistachio Plus,Plus,Finished,Factory_B,2,11.0,22.0
2024-10,Pistachio Plus,Plus,Finished,Inbound_Transit,26,11.0,286.0
2024-10,Pistachio Plus,Plus,Finished,Interwarehouse_Transit,105,11.0,1155.0
2024-11,Matcha Original,Original,Finished,EU_North,194,8.5,1649.0
2024-11,Matcha Original,Original,Finished,EU_Central,644,8.5,5474.0
2024-11,Matcha Original,Original,Finished,EU_South,154,8.5,1309.0
2024-11,Matcha Original,Original,Finished,EU_West,11,8.5,93.5
2024-11,Matcha Original,Original,Finished,EU_East,430,8.5,3655.0
2024-11,Matcha Original,Original,Finished,Amazon_FBA,581,8.5,4938.5
2024-11,Matcha Original,Original,Finished,TikTok_FBT,51,8.5,433.5
2024-11,Matcha Original,Original,Finished,Shopify_FC,250,8.5,2125.0
2024-11,Matcha Original,Original,Finished,Factory_A,64,8.5,544.0
2024-11,Matcha Original,Original,Finished,Factory_B,468,8.5,3978.0
2024-11,Matcha Original,Original,Finished,Inbound_Transit,127,8.5,1079.5
2024-11,Matcha Original,Original,Finished,Interwarehouse_Transit,155,8.5,1317.5
2024-11,Matcha Plus,Plus,Finished,EU_North,90,11.0,990.0
2024-11,Matcha Plus,Plus,Finished,EU_Central,1698,11.0,18678.0
2024-11,Matcha Plus,Plus,Finished,EU_South,116,11.0,1276.0
2024-11,Matcha Plus,Plus,Finished,EU_West,79,11.0,869.0
2024-11,Matcha Plus,Plus,Finished,EU_East,105,11.0,1155.0
2024-11,Matcha Plus,Plus,Finished,Amazon_FBA,808,11.0,8888.0
2024-11,Matcha Plus,Plus,Finished,TikTok_FBT,230,11.0,2530.0
2024-11,Matcha Plus,Plus,Finished,Shopify_FC,476,11.0,5236.0
2024-11,Matcha Plus,Plus,Finished,Factory_A,11,11.0,121.0
2024-11,Matcha Plus,Plus,Finished,Factory_B,20,11.0,220.0
2024-11,Matcha Plus,Plus,Finished,Inbound_Transit,307,11.0,3377.0
2024-11,Matcha Plus,Plus,Finished,Interwarehouse_Transit,781,11.0,8591.0
2024-11,Acai Original,Original,Finished,EU_North,185,8.5,1572.5
2024-11,Acai Original,Original,Finished,EU_Central,31,8.5,263.5
2024-11,Acai Original,Original,Finished,EU_South,147,8.5,1249.5
2024-11,Acai Original,Original,Finished,EU_West,396,8.5,3366.0
2024-11,Acai Original,Original,Finished,EU_East,860,8.5,7310.0
2024-11,Acai Original,Original,Finished,Amazon_FBA,5,8.5,42.5
2024-11,Acai Original,Original,Finished,TikTok_FBT,45,8.5,382.5
2024-11,Acai Original,Original,Finished,Shopify_FC,67,8.5,569.5
2024-11,Acai Original,Original,Finished,Factory_A,89,8.5,756.5
2024-11,Acai Original,Original,Finished,Factory_B,45,8.5,382.5
2024-11,Acai Original,Original,Finished,Inbound_Transit,38,8.5,323.0
2024-11,Acai Original,Original,Finished,Interwarehouse_Transit,450,8.5,3825.0
2024-11,Acai Plus,Plus,Finished,EU_North,29,11.0,319.0
2024-11,Acai Plus,Plus,Finished,EU_Central,43,11.0,473.0
2024-11,Acai Plus,Plus,Finished,EU_South,62,11.0,682.0
2024-11,Acai Plus,Plus,Finished,EU_West,561,11.0,6171.0
2024-11,Acai Plus,Plus,Finished,EU_East,42,11.0,462.0
2024-11,Acai Plus,Plus,Finished,Amazon_FBA,60,11.0,660.0
2024-11,Acai Plus,Plus,Finished,TikTok_FBT,92,11.0,1012.0
2024-11,Acai Plus,Plus,Finished,Shopify_FC,191,11.0,2101.0
2024-11,Acai Plus,Plus,Finished,Factory_A,28,11.0,308.0
2024-11,Acai Plus,Plus,Finished,Factory_B,510,11.0,5610.0
2024-11,Acai Plus,Plus,Finished,Inbound_Transit,436,11.0,4796.0
2024-11,Acai Plus,Plus,Finished,Interwarehouse_Transit,167,11.0,1837.0
2024-11,Coconut Original,Original,Finished,EU_North,158,8.5,1343.0
2024-11,Coconut Original,Original,Finished,EU_Central,446,8.5,3791.0
2024-11,Coconut Original,Original,Finished,EU_South,116,8.5,986.0
2024-11,Coconut Original,Original,Finished,EU_West,72,8.5,612.0
2024-11,Coconut Original,Original,Finished,EU_East,119,8.5,1011.5
2024-11,Coconut Original,Original,Finished,Amazon_FBA,263,8.5,2235.5
2024-11,Coconut Original,Original,Finished,TikTok_FBT,128,8.5,1088.0
2024-11,Coconut Original,Original,Finished,Shopify_FC,475,8.5,4037.5
2024-11,Coconut Original,Original,Finished,Factory_A,57,8.5,484.5
2024-11,Coconut Original,Original,Finished,Factory_B,101,8.5,858.5
2024-11,Coconut Original,Original,Finished,Inbound_Transit,305,8.5,2592.5
2024-11,Coconut Original,Original,Finished,Interwarehouse_Transit,206,8.5,1751.0
2024-11,Coconut Plus,Plus,Finished,EU_North,133,11.0,1463.0
2024-11,Coconut Plus,Plus,Finished,EU_Central,524,11.0,5764.0
2024-11,Coconut Plus,Plus,Finished,EU_South,81,11.0,891.0
2024-11,Coconut Plus,Plus,Finished,EU_West,41,11.0,451.0
2024-11,Coconut Plus,Plus,Finished,EU_East,35,11.0,385.0
2024-11,Coconut Plus,Plus,Finished,Amazon_FBA,78,11.0,858.0
2024-11,Coconut Plus,Plus,Finished,TikTok_FBT,369,11.0,4059.0
2024-11,Coconut Plus,Plus,Finished,Shopify_FC,171,11.0,1881.0
2024-11,Coconut Plus,Plus,Finished,Factory_A,47,11.0,517.0
2024-11,Coconut Plus,Plus,Finished,Factory_B,34,11.0,374.0
2024-11,Coconut Plus,Plus,Finished,Inbound_Transit,98,11.0,1078.0
2024-11,Coconut Plus,Plus,Finished,Interwarehouse_Transit,577,11.0,6347.0
2024-11,Turmeric Original,Original,Finished,EU_North,6,8.5,51.0
2024-11,Turmeric Original,Original,Finished,EU_Central,4,8.5,34.0
2024-11,Turmeric Original,Original,Finished,EU_South,1,8.5,8.5
2024-11,Turmeric Original,Original,Finished,EU_West,14,8.5,119.0
2024-11,Turmeric Original,Original,Finished,EU_East,43,8.5,365.5
2024-11,Turmeric Original,Original,Finished,Amazon_FBA,214,8.5,1819.0
2024-11,Turmeric Original,Original,Finished,TikTok_FBT,42,8.5,357.0
2024-11,Turmeric Original,Original,Finished,Shopify_FC,28,8.5,238.0
2024-11,Turmeric Original,Original,Finished,Factory_A,47,8.5,399.5
2024-11,Turmeric Original,Original,Finished,Factory_B,9,8.5,76.5
2024-11,Turmeric Original,Original,Finished,Inbound_Transit,53,8.5,450.5
2024-11,Turmeric Original,Original,Finished,Interwarehouse_Transit,59,8.5,501.5
2024-11,Turmeric Plus,Plus,Finished,EU_North,5,11.0,55.0
2024-11,Turmeric Plus,Plus,Finished,EU_Central,33,11.0,363.0
2024-11,Turmeric Plus,Plus,Finished,EU_South,11,11.0,121.0
2024-11,Turmeric Plus,Plus,Finished,EU_West,12,11.0,132.0
2024-11,Turmeric Plus,Plus,Finished,EU_East,25,11.0,275.0
2024-11,Turmeric Plus,Plus,Finished,Amazon_FBA,330,11.0,3630.0
2024-11,Turmeric Plus,Plus,Finished,TikTok_FBT,2,11.0,22.0
2024-11,Turmeric Plus,Plus,Finished,Shopify_FC,37,11.0,407.0
2024-11,Turmeric Plus,Plus,Finished,Factory_A,4,11.0,44.0
2024-11,Turmeric Plus,Plus,Finished,Factory_B,5,11.0,55.0
2024-11,Turmeric Plus,Plus,Finished,Inbound_Transit,27,11.0,297.0
2024-11,Turmeric Plus,Plus,Finished,Interwarehouse_Transit,35,11.0,385.0
2024-11,Ginger Lemon Original,Original,Finished,EU_North,70,8.5,595.0
2024-11,Ginger Lemon Original,Original,Finished,EU_Central,23,8.5,195.5
2024-11,Ginger Lemon Original,Original,Finished,EU_West,7,8.5,59.5
2024-11,Ginger Lemon Original,Original,Finished,EU_East,15,8.5,127.5
2024-11,Ginger Lemon Original,Original,Finished,Amazon_FBA,26,8.5,221.0
2024-11,Ginger Lemon Original,Original,Finished,TikTok_FBT,33,8.5,280.5
2024-11,Ginger Lemon Original,Original,Finished,Shopify_FC,145,8.5,1232.5
2024-11,Ginger Lemon Original,Original,Finished,Factory_A,8,8.5,68.0
2024-11,Ginger Lemon Original,Original,Finished,Factory_B,23,8.5,195.5
2024-11,Ginger Lemon Original,Original,Finished,Inbound_Transit,20,8.5,170.0
2024-11,Ginger Lemon Original,Original,Finished,Interwarehouse_Transit,12,8.5,102.0
2024-11,Ginger Lemon Plus,Plus,Finished,EU_North,1,11.0,11.0
2024-11,Ginger Lemon Plus,Plus,Finished,EU_Central,199,11.0,2189.0
2024-11,Ginger Lemon Plus,Plus,Finished,EU_South,2,11.0,22.0
2024-11,Ginger Lemon Plus,Plus,Finished,EU_West,24,11.0,264.0
2024-11,Ginger Lemon Plus,Plus,Finished,EU_East,3,11.0,33.0
2024-11,Ginger Lemon Plus,Plus,Finished,Amazon_FBA,47,11.0,517.0
2024-11,Ginger Lemon Plus,Plus,Finished,TikTok_FBT,61,11.0,671.0
2024-11,Ginger Lemon Plus,Plus,Finished,Shopify_FC,177,11.0,1947.0
2024-11,Ginger Lemon Plus,Plus,Finished,Factory_A,44,11.0,484.0
2024-11,Ginger Lemon Plus,Plus,Finished,Factory_B,144,11.0,1584.0
2024-11,Ginger Lemon Plus,Plus,Finished,Inbound_Transit,19,11.0,209.0
2024-11,Ginger Lemon Plus,Plus,Finished,Interwarehouse_Transit,139,11.0,1529.0
2024-11,Berry Fusion Original,Original,Finished,EU_North,139,8.5,1181.5
2024-11,Berry Fusion Original,Original,Finished,EU_Central,27,8.5,229.5
2024-11,Berry Fusion Original,Original,Finished,EU_South,190,8.5,1615.0
2024-11,Berry Fusion Original,Original,Finished,EU_West,165,8.5,1402.5
2024-11,Berry Fusion Original,Original,Finished,EU_East,564,8.5,4794.0
2024-11,Berry Fusion Original,Original,Finished,Amazon_FBA,94,8.5,799.0
2024-11,Berry Fusion Original,Original,Finished,TikTok_FBT,858,8.5,7293.0
2024-11,Berry Fusion Original,Original,Finished,Shopify_FC,799,8.5,6791.5
2024-11,Berry Fusion Original,Original,Finished,Factory_A,83,8.5,705.5
2024-11,Berry Fusion Original,Original,Finished,Factory_B,123,8.5,1045.5
2024-11,Berry Fusion Original,Original,Finished,Inbound_Transit,643,8.5,5465.5
2024-11,Berry Fusion Original,Original,Finished,Interwarehouse_Transit,1041,8.5,8848.5
2024-11,Berry Fusion Plus,Plus,Finished,EU_North,1,11.0,11.0
2024-11,Berry Fusion Plus,Plus,Finished,EU_Central,463,11.0,5093.0
2024-11,Berry Fusion Plus,Plus,Finished,EU_South,278,11.0,3058.0
2024-11,Berry Fusion Plus,Plus,Finished,EU_West,444,11.0,4884.0
2024-11,Berry Fusion Plus,Plus,Finished,EU_East,228,11.0,2508.0
2024-11,Berry Fusion Plus,Plus,Finished,Amazon_FBA,355,11.0,3905.0
2024-11,Berry Fusion Plus,Plus,Finished,TikTok_FBT,560,11.0,6160.0
2024-11,Berry Fusion Plus,Plus,Finished,Shopify_FC,161,11.0,1771.0
2024-11,Berry Fusion Plus,Plus,Finished,Factory_B,718,11.0,7898.0
2024-11,Berry Fusion Plus,Plus,Finished,Inbound_Transit,165,11.0,1815.0
2024-11,Berry Fusion Plus,Plus,Finished,Interwarehouse_Transit,187,11.0,2057.0
2024-11,Cacao Original,Original,Finished,EU_North,133,8.5,1130.5
2024-11,Cacao Original,Original,Finished,EU_Central,300,8.5,2550.0
2024-11,Cacao Original,Original,Finished,EU_South,231,8.5,1963.5
2024-11,Cacao Original,Original,Finished,EU_West,31,8.5,263.5
2024-11,Cacao Original,Original,Finished,EU_East,74,8.5,629.0
2024-11,Cacao Original,Original,Finished,Amazon_FBA,66,8.5,561.0
2024-11,Cacao Original,Original,Finished,TikTok_FBT,57,8.5,484.5
2024-11,Cacao Original,Original,Finished,Shopify_FC,139,8.5,1181.5
2024-11,Cacao Original,Original,Finished,Factory_A,355,8.5,3017.5
2024-11,Cacao Original,Original,Finished,Factory_B,73,8.5,620.5
2024-11,Cacao Original,Original,Finished,Inbound_Transit,136,8.5,1156.0
2024-11,Cacao Original,Original,Finished,Interwarehouse_Transit,123,8.5,1045.5
2024-11,Cacao Plus,Plus,Finished,EU_North,294,11.0,3234.0
2024-11,Cacao Plus,Plus,Finished,EU_Central,1,11.0,11.0
2024-11,Cacao Plus,Plus,Finished,EU_South,114,11.0,1254.0
2024-11,Cacao Plus,Plus,Finished,EU_West,85,11.0,935.0
2024-11,Cacao Plus,Plus,Finished,EU_East,281,11.0,3091.0
2024-11,Cacao Plus,Plus,Finished,Amazon_FBA,255,11.0,2805.0
2024-11,Cacao Plus,Plus,Finished,TikTok_FBT,81,11.0,891.0
2024-11,Cacao Plus,Plus,Finished,Shopify_FC,349,11.0,3839.0
2024-11,Cacao Plus,Plus,Finished,Factory_A,64,11.0,704.0
2024-11,Cacao Plus,Plus,Finished,Factory_B,119,11.0,1309.0
2024-11,Cacao Plus,Plus,Finished,Inbound_Transit,247,11.0,2717.0
2024-11,Cacao Plus,Plus,Finished,Interwarehouse_Transit,248,11.0,2728.0
2024-11,Vanilla Chai Original,Original,Finished,EU_North,252,8.5,2142.0
2024-11,Vanilla Chai Original,Original,Finished,EU_Central,426,8.5,3621.0
2024-11,Vanilla Chai Original,Original,Finished,EU_South,176,8.5,1496.0
2024-11,Vanilla Chai Original,Original,Finished,EU_West,8,8.5,68.0
2024-11,Vanilla Chai Original,Original,Finished,EU_East,216,8.5,1836.0
2024-11,Vanilla Chai Original,Original,Finished,Amazon_FBA,112,8.5,952.0
2024-11,Vanilla Chai Original,Original,Finished,TikTok_FBT,1067,8.5,9069.5
2024-11,Vanilla Chai Original,Original,Finished,Shopify_FC,48,8.5,408.0
2024-11,Vanilla Chai Original,Original,Finished,Factory_A,357,8.5,3034.5
2024-11,Vanilla Chai Original,Original,Finished,Factory_B,15,8.5,127.5
2024-11,Vanilla Chai Original,Original,Finished,Inbound_Transit,204,8.5,1734.0
2024-11,Vanilla Chai Original,Original,Finished,Interwarehouse_Transit,309,8.5,2626.5
2024-11,Vanilla Chai Plus,Plus,Finished,EU_North,406,11.0,4466.0
2024-11,Vanilla Chai Plus,Plus,Finished,EU_Central,25,11.0,275.0
2024-11,Vanilla Chai Plus,Plus,Finished,EU_South,648,11.0,7128.0
2024-11,Vanilla Chai Plus,Plus,Finished,EU_West,52,11.0,572.0
2024-11,Vanilla Chai Plus,Plus,Finished,EU_East,302,11.0,3322.0
2024-11,Vanilla Chai Plus,Plus,Finished,Amazon_FBA,230,11.0,2530.0
2024-11,Vanilla Chai Plus,Plus,Finished,TikTok_FBT,569,11.0,6259.0
2024-11,Vanilla Chai Plus,Plus,Finished,Shopify_FC,101,11.0,1111.0
2024-11,Vanilla Chai Plus,Plus,Finished,Factory_A,777,11.0,8547.0
2024-11,Vanilla Chai Plus,Plus,Finished,Factory_B,828,11.0,9108.0
2024-11,Vanilla Chai Plus,Plus,Finished,Inbound_Transit,94,11.0,1034.0
2024-11,Vanilla Chai Plus,Plus,Finished,Interwarehouse_Transit,56,11.0,616.0
2024-11,Raspberry Original,Original,Finished,EU_North,212,8.5,1802.0
2024-11,Raspberry Original,Original,Finished,EU_Central,15,8.5,127.5
2024-11,Raspberry Original,Original,Finished,EU_South,47,8.5,399.5
2024-11,Raspberry Original,Original,Finished,EU_West,171,8.5,1453.5
2024-11,Raspberry Original,Original,Finished,EU_East,392,8.5,3332.0
2024-11,Raspberry Original,Original,Finished,Amazon_FBA,47,8.5,399.5
