month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2023-08-01,mango_passion,plus,beverage,3pl_north,3199,12,38388
2023-09-01,mango_passion,plus,beverage,3pl_north,3314,12,39768
2023-10-01,mango_passion,plus,beverage,3pl_north,3137,12,37644
2023-11-01,mango_passion,plus,beverage,3pl_north,3248,12,38976
2023-12-01,mango_passion,plus,beverage,3pl_north,3454,12,41448
2024-01-01,mango_passion,plus,beverage,3pl_north,4769,12,57228
2024-02-01,mango_passion,plus,beverage,3pl_north,4727,12,56724
2024-03-01,mango_passion,plus,beverage,3pl_north,4728,12,56736
2024-04-01,mango_passion,plus,beverage,3pl_north,4265,12,51180
2024-05-01,mango_passion,plus,beverage,3pl_north,4323,12,51876
2024-06-01,mango_passion,plus,beverage,3pl_north,4529,12,54348
2024-07-01,mango_passion,plus,beverage,3pl_north,4718,12,56616
2024-08-01,mango_passion,plus,beverage,3pl_north,4039,12,48468
2024-09-01,mango_passion,plus,beverage,3pl_north,4180,12,50160
2024-10-01,mango_passion,plus,beverage,3pl_north,4037,12,48444
2024-11-01,mango_passion,plus,beverage,3pl_north,4448,12,53376
2024-12-01,mango_passion,plus,beverage,3pl_north,4182,12,50184
2025-01-01,mango_passion,plus,beverage,3pl_north,5249,12,62988
2025-02-01,mango_passion,plus,beverage,3pl_north,4972,12,59664
2025-03-01,mango_passion,plus,beverage,3pl_north,5275,12,63300
2025-04-01,mango_passion,plus,beverage,3pl_north,5833,12,69996
2025-05-01,mango_passion,plus,beverage,3pl_north,5148,12,61776
2025-06-01,mango_passion,plus,beverage,3pl_north,5651,12,67812
2025-07-01,mango_passion,plus,beverage,3pl_north,5579,12,66948
2025-08-01,mango_passion,plus,beverage,3pl_north,5834,12,70008
2025-09-01,mango_passion,plus,beverage,3pl_north,5038,12,60456
2025-10-01,mango_passion,plus,beverage,3pl_north,5958,12,71496
2025-11-01,mango_passion,plus,beverage,3pl_north,5528,12,66336
2025-12-01,mango_passion,plus,beverage,3pl_north,5977,12,71724
2026-01-01,mango_passion,plus,beverage,3pl_north,5886,12,70632
2026-02-01,mango_passion,plus,beverage,3pl_north,5135,12,61620
2026-03-01,mango_passion,plus,beverage,3pl_north,4955,12,59460
2022-01-01,mango_passion,plus,beverage,3pl_south,2242,12,26904
2022-02-01,mango_passion,plus,beverage,3pl_south,2236,12,26832
2022-03-01,mango_passion,plus,beverage,3pl_south,2317,12,27804
2022-04-01,mango_passion,plus,beverage,3pl_south,2281,12,27372
2022-05-01,mango_passion,plus,beverage,3pl_south,2483,12,29796
2022-06-01,mango_passion,plus,beverage,3pl_south,2311,12,27732
2022-07-01,mango_passion,plus,beverage,3pl_south,2312,12,27744
2022-08-01,mango_passion,plus,beverage,3pl_south,2141,12,25692
2022-09-01,mango_passion,plus,beverage,3pl_south,2531,12,30372
2022-10-01,mango_passion,plus,beverage,3pl_south,2193,12,26316
2022-11-01,mango_passion,plus,beverage,3pl_south,2111,12,25332
2022-12-01,mango_passion,plus,beverage,3pl_south,2383,12,28596
2023-01-01,mango_passion,plus,beverage,3pl_south,2352,12,28224
2023-02-01,mango_passion,plus,beverage,3pl_south,2269,12,27228
2023-03-01,mango_passion,plus,beverage,3pl_south,2272,12,27264
2023-04-01,mango_passion,plus,beverage,3pl_south,2440,12,29280
2023-05-01,mango_passion,plus,beverage,3pl_south,2168,12,26016
2023-06-01,mango_passion,plus,beverage,3pl_south,2456,12,29472
2023-07-01,mango_passion,plus,beverage,3pl_south,2377,12,28524
2023-08-01,mango_passion,plus,beverage,3pl_south,2271,12,27252
2023-09-01,mango_passion,plus,beverage,3pl_south,2289,12,27468
2023-10-01,mango_passion,plus,beverage,3pl_south,2196,12,26352
2023-11-01,mango_passion,plus,beverage,3pl_south,2424,12,29088
2023-12-01,mango_passion,plus,beverage,3pl_south,2314,12,27768
2024-01-01,mango_passion,plus,beverage,3pl_south,2967,12,35604
2024-02-01,mango_passion,plus,beverage,3pl_south,3137,12,37644
2024-03-01,mango_passion,plus,beverage,3pl_south,3383,12,40596
2024-04-01,mango_passion,plus,beverage,3pl_south,3038,12,36456
2024-05-01,mango_passion,plus,beverage,3pl_south,3336,12,40032
2024-06-01,mango_passion,plus,beverage,3pl_south,2982,12,35784
2024-07-01,mango_passion,plus,beverage,3pl_south,2803,12,33636
2024-08-01,mango_passion,plus,beverage,3pl_south,2895,12,34740
2024-09-01,mango_passion,plus,beverage,3pl_south,3027,12,36324
2024-10-01,mango_passion,plus,beverage,3pl_south,2905,12,34860
2024-11-01,mango_passion,plus,beverage,3pl_south,2770,12,33240
2024-12-01,mango_passion,plus,beverage,3pl_south,3333,12,39996
2025-01-01,mango_passion,plus,beverage,3pl_south,4112,12,49344
2025-02-01,mango_passion,plus,beverage,3pl_south,4033,12,48396
2025-03-01,mango_passion,plus,beverage,3pl_south,3591,12,43092
2025-04-01,mango_passion,plus,beverage,3pl_south,3555,12,42660
2025-05-01,mango_passion,plus,beverage,3pl_south,3514,12,42168
2025-06-01,mango_passion,plus,beverage,3pl_south,4019,12,48228
2025-07-01,mango_passion,plus,beverage,3pl_south,4177,12,50124
2025-08-01,mango_passion,plus,beverage,3pl_south,3794,12,45528
2025-09-01,mango_passion,plus,beverage,3pl_south,3554,12,42648
2025-10-01,mango_passion,plus,beverage,3pl_south,3857,12,46284
2025-11-01,mango_passion,plus,beverage,3pl_south,3731,12,44772
2025-12-01,mango_passion,plus,beverage,3pl_south,3751,12,45012
2026-01-01,mango_passion,plus,beverage,3pl_south,3940,12,47280
2026-02-01,mango_passion,plus,beverage,3pl_south,4015,12,48180
2026-03-01,mango_passion,plus,beverage,3pl_south,3547,12,42564
2022-01-01,mango_passion,plus,beverage,amazon,428,12,5136
2022-02-01,mango_passion,plus,beverage,amazon,364,12,4368
2022-03-01,mango_passion,plus,beverage,amazon,374,12,4488
2022-04-01,mango_passion,plus,beverage,amazon,415,12,4980
2022-05-01,mango_passion,plus,beverage,amazon,377,12,4524
2022-06-01,mango_passion,plus,beverage,amazon,405,12,4860
2022-07-01,mango_passion,plus,beverage,amazon,362,12,4344
2022-08-01,mango_passion,plus,beverage,amazon,391,12,4692
2022-09-01,mango_passion,plus,beverage,amazon,414,12,4968
2022-10-01,mango_passion,plus,beverage,amazon,409,12,4908
2022-11-01,mango_passion,plus,beverage,amazon,420,12,5040
2022-12-01,mango_passion,plus,beverage,amazon,425,12,5100
2023-01-01,mango_passion,plus,beverage,amazon,416,12,4992
2023-02-01,mango_passion,plus,beverage,amazon,408,12,4896
2023-03-01,mango_passion,plus,beverage,amazon,358,12,4296
2023-04-01,mango_passion,plus,beverage,amazon,398,12,4776
2023-05-01,mango_passion,plus,beverage,amazon,358,12,4296
2023-06-01,mango_passion,plus,beverage,amazon,419,12,5028
2023-07-01,mango_passion,plus,beverage,amazon,381,12,4572
2023-08-01,mango_passion,plus,beverage,amazon,400,12,4800
2023-09-01,mango_passion,plus,beverage,amazon,377,12,4524
2023-10-01,mango_passion,plus,beverage,amazon,417,12,5004
2023-11-01,mango_passion,plus,beverage,amazon,425,12,5100
2023-12-01,mango_passion,plus,beverage,amazon,387,12,4644
2024-01-01,mango_passion,plus,beverage,amazon,565,12,6780
2024-02-01,mango_passion,plus,beverage,amazon,502,12,6024
2024-03-01,mango_passion,plus,beverage,amazon,530,12,6360
2024-04-01,mango_passion,plus,beverage,amazon,564,12,6768
2024-05-01,mango_passion,plus,beverage,amazon,508,12,6096
2024-06-01,mango_passion,plus,beverage,amazon,574,12,6888
2024-07-01,mango_passion,plus,beverage,amazon,487,12,5844
2024-08-01,mango_passion,plus,beverage,amazon,476,12,5712
2024-09-01,mango_passion,plus,beverage,amazon,569,12,6828
2024-10-01,mango_passion,plus,beverage,amazon,481,12,5772
2024-11-01,mango_passion,plus,beverage,amazon,578,12,6936
2024-12-01,mango_passion,plus,beverage,amazon,574,12,6888
2025-01-01,mango_passion,plus,beverage,amazon,610,12,7320
2025-02-01,mango_passion,plus,beverage,amazon,663,12,7956
2025-03-01,mango_passion,plus,beverage,amazon,617,12,7404
2025-04-01,mango_passion,plus,beverage,amazon,649,12,7788
2025-05-01,mango_passion,plus,beverage,amazon,600,12,7200
2025-06-01,mango_passion,plus,beverage,amazon,622,12,7464
2025-07-01,mango_passion,plus,beverage,amazon,640,12,7680
2025-08-01,mango_passion,plus,beverage,amazon,650,12,7800
2025-09-01,mango_passion,plus,beverage,amazon,721,12,8652
2025-10-01,mango_passion,plus,beverage,amazon,699,12,8388
2025-11-01,mango_passion,plus,beverage,amazon,690,12,8280
2025-12-01,mango_passion,plus,beverage,amazon,663,12,7956
2026-01-01,mango_passion,plus,beverage,amazon,703,12,8436
2026-02-01,mango_passion,plus,beverage,amazon,637,12,7644
2026-03-01,mango_passion,plus,beverage,amazon,686,12,8232
2022-01-01,mango_passion,plus,beverage,tiktok,302,12,3624
2022-02-01,mango_passion,plus,beverage,tiktok,304,12,3648
2022-03-01,mango_passion,plus,beverage,tiktok,294,12,3528
2022-04-01,mango_passion,plus,beverage,tiktok,333,12,3996
2022-05-01,mango_passion,plus,beverage,tiktok,291,12,3492
2022-06-01,mango_passion,plus,beverage,tiktok,324,12,3888
2022-07-01,mango_passion,plus,beverage,tiktok,291,12,3492
2022-08-01,mango_passion,plus,beverage,tiktok,288,12,3456
2022-09-01,mango_passion,plus,beverage,tiktok,341,12,4092
2022-10-01,mango_passion,plus,beverage,tiktok,296,12,3552
2022-11-01,mango_passion,plus,beverage,tiktok,336,12,4032
2022-12-01,mango_passion,plus,beverage,tiktok,318,12,3816
2023-01-01,mango_passion,plus,beverage,tiktok,289,12,3468
2023-02-01,mango_passion,plus,beverage,tiktok,344,12,4128
2023-03-01,mango_passion,plus,beverage,tiktok,299,12,3588
2023-04-01,mango_passion,plus,beverage,tiktok,338,12,4056
2023-05-01,mango_passion,plus,beverage,tiktok,294,12,3528
2023-06-01,mango_passion,plus,beverage,tiktok,338,12,4056
2023-07-01,mango_passion,plus,beverage,tiktok,285,12,3420
2023-08-01,mango_passion,plus,beverage,tiktok,316,12,3792
2023-09-01,mango_passion,plus,beverage,tiktok,332,12,3984
2023-10-01,mango_passion,plus,beverage,tiktok,343,12,4116
2023-11-01,mango_passion,plus,beverage,tiktok,341,12,4092
2023-12-01,mango_passion,plus,beverage,tiktok,335,12,4020
2024-01-01,mango_passion,plus,beverage,tiktok,453,12,5436
2024-02-01,mango_passion,plus,beverage,tiktok,395,12,4740
2024-03-01,mango_passion,plus,beverage,tiktok,402,12,4824
2024-04-01,mango_passion,plus,beverage,tiktok,403,12,4836
2024-05-01,mango_passion,plus,beverage,tiktok,410,12,4920
2024-06-01,mango_passion,plus,beverage,tiktok,412,12,4944
2024-07-01,mango_passion,plus,beverage,tiktok,424,12,5088
2024-08-01,mango_passion,plus,beverage,tiktok,392,12,4704
2024-09-01,mango_passion,plus,beverage,tiktok,437,12,5244
2024-10-01,mango_passion,plus,beverage,tiktok,393,12,4716
2024-11-01,mango_passion,plus,beverage,tiktok,405,12,4860
2024-12-01,mango_passion,plus,beverage,tiktok,421,12,5052
2025-01-01,mango_passion,plus,beverage,tiktok,557,12,6684
2025-02-01,mango_passion,plus,beverage,tiktok,551,12,6612
2025-03-01,mango_passion,plus,beverage,tiktok,541,12,6492
2025-04-01,mango_passion,plus,beverage,tiktok,490,12,5880
2025-05-01,mango_passion,plus,beverage,tiktok,531,12,6372
2025-06-01,mango_passion,plus,beverage,tiktok,482,12,5784
2025-07-01,mango_passion,plus,beverage,tiktok,513,12,6156
2025-08-01,mango_passion,plus,beverage,tiktok,517,12,6204
2025-09-01,mango_passion,plus,beverage,tiktok,477,12,5724
2025-10-01,mango_passion,plus,beverage,tiktok,502,12,6024
2025-11-01,mango_passion,plus,beverage,tiktok,574,12,6888
2025-12-01,mango_passion,plus,beverage,tiktok,573,12,6876
2026-01-01,mango_passion,plus,beverage,tiktok,510,12,6120
2026-02-01,mango_passion,plus,beverage,tiktok,478,12,5736
2026-03-01,mango_passion,plus,beverage,tiktok,492,12,5904
2022-01-01,mango_passion,plus,beverage,dtc,339,12,4068
2022-02-01,mango_passion,plus,beverage,dtc,383,12,4596
2022-03-01,mango_passion,plus,beverage,dtc,368,12,4416
2022-04-01,mango_passion,plus,beverage,dtc,392,12,4704
2022-05-01,mango_passion,plus,beverage,dtc,368,12,4416
2022-06-01,mango_passion,plus,beverage,dtc,377,12,4524
2022-07-01,mango_passion,plus,beverage,dtc,366,12,4392
2022-08-01,mango_passion,plus,beverage,dtc,366,12,4392
2022-09-01,mango_passion,plus,beverage,dtc,387,12,4644
2022-10-01,mango_passion,plus,beverage,dtc,377,12,4524
2022-11-01,mango_passion,plus,beverage,dtc,378,12,4536
2022-12-01,mango_passion,plus,beverage,dtc,364,12,4368
2023-01-01,mango_passion,plus,beverage,dtc,370,12,4440
2023-02-01,mango_passion,plus,beverage,dtc,386,12,4632
2023-03-01,mango_passion,plus,beverage,dtc,392,12,4704
2023-04-01,mango_passion,plus,beverage,dtc,382,12,4584
2023-05-01,mango_passion,plus,beverage,dtc,399,12,4788
2023-06-01,mango_passion,plus,beverage,dtc,391,12,4692
2023-07-01,mango_passion,plus,beverage,dtc,372,12,4464
2023-08-01,mango_passion,plus,beverage,dtc,380,12,4560
2023-09-01,mango_passion,plus,beverage,dtc,399,12,4788
2023-10-01,mango_passion,plus,beverage,dtc,377,12,4524
2023-11-01,mango_passion,plus,beverage,dtc,392,12,4704
2023-12-01,mango_passion,plus,beverage,dtc,382,12,4584
2024-01-01,mango_passion,plus,beverage,dtc,496,12,5952
2024-02-01,mango_passion,plus,beverage,dtc,465,12,5580
2024-03-01,mango_passion,plus,beverage,dtc,483,12,5796
2024-04-01,mango_passion,plus,beverage,dtc,536,12,6432
2024-05-01,mango_passion,plus,beverage,dtc,506,12,6072
2024-06-01,mango_passion,plus,beverage,dtc,497,12,5964
2024-07-01,mango_passion,plus,beverage,dtc,533,12,6396
2024-08-01,mango_passion,plus,beverage,dtc,499,12,5988
2024-09-01,mango_passion,plus,beverage,dtc,493,12,5916
2024-10-01,mango_passion,plus,beverage,dtc,516,12,6192
2024-11-01,mango_passion,plus,beverage,dtc,511,12,6132
2024-12-01,mango_passion,plus,beverage,dtc,460,12,5520
2025-01-01,mango_passion,plus,beverage,dtc,610,12,7320
2025-02-01,mango_passion,plus,beverage,dtc,610,12,7320
2025-03-01,mango_passion,plus,beverage,dtc,598,12,7176
2025-04-01,mango_passion,plus,beverage,dtc,615,12,7380
2025-05-01,mango_passion,plus,beverage,dtc,603,12,7236
2025-06-01,mango_passion,plus,beverage,dtc,576,12,6912
2025-07-01,mango_passion,plus,beverage,dtc,602,12,7224
2025-08-01,mango_passion,plus,beverage,dtc,561,12,6732
2025-09-01,mango_passion,plus,beverage,dtc,623,12,7476
2025-10-01,mango_passion,plus,beverage,dtc,657,12,7884
2025-11-01,mango_passion,plus,beverage,dtc,641,12,7692
2025-12-01,mango_passion,plus,beverage,dtc,596,12,7152
2026-01-01,mango_passion,plus,beverage,dtc,563,12,6756
2026-02-01,mango_passion,plus,beverage,dtc,577,12,6924
2026-03-01,mango_passion,plus,beverage,dtc,619,12,7428
2022-01-01,mango_passion,plus,beverage,in_transit,186,12,2232
2022-02-01,mango_passion,plus,beverage,in_transit,178,12,2136
2022-03-01,mango_passion,plus,beverage,in_transit,210,12,2520
2022-04-01,mango_passion,plus,beverage,in_transit,175,12,2100
2022-05-01,mango_passion,plus,beverage,in_transit,193,12,2316
2022-06-01,mango_passion,plus,beverage,in_transit,179,12,2148
2022-07-01,mango_passion,plus,beverage,in_transit,186,12,2232
2022-08-01,mango_passion,plus,beverage,in_transit,210,12,2520
2022-09-01,mango_passion,plus,beverage,in_transit,181,12,2172
2022-10-01,mango_passion,plus,beverage,in_transit,212,12,2544
2022-11-01,mango_passion,plus,beverage,in_transit,182,12,2184
2022-12-01,mango_passion,plus,beverage,in_transit,203,12,2436
2023-01-01,mango_passion,plus,beverage,in_transit,196,12,2352
2023-02-01,mango_passion,plus,beverage,in_transit,209,12,2508
2023-03-01,mango_passion,plus,beverage,in_transit,196,12,2352
2023-04-01,mango_passion,plus,beverage,in_transit,195,12,2340
2023-05-01,mango_passion,plus,beverage,in_transit,182,12,2184
2023-06-01,mango_passion,plus,beverage,in_transit,181,12,2172
2023-07-01,mango_passion,plus,beverage,in_transit,210,12,2520
2023-08-01,mango_passion,plus,beverage,in_transit,187,12,2244
2023-09-01,mango_passion,plus,beverage,in_transit,189,12,2268
2023-10-01,mango_passion,plus,beverage,in_transit,204,12,2448
2023-11-01,mango_passion,plus,beverage,in_transit,187,12,2244
2023-12-01,mango_passion,plus,beverage,in_transit,211,12,2532
2024-01-01,mango_passion,plus,beverage,in_transit,271,12,3252
2024-02-01,mango_passion,plus,beverage,in_transit,264,12,3168
2024-03-01,mango_passion,plus,beverage,in_transit,278,12,3336
2024-04-01,mango_passion,plus,beverage,in_transit,235,12,2820
2024-05-01,mango_passion,plus,beverage,in_transit,246,12,2952
2024-06-01,mango_passion,plus,beverage,in_transit,257,12,3084
2024-07-01,mango_passion,plus,beverage,in_transit,244,12,2928
2024-08-01,mango_passion,plus,beverage,in_transit,271,12,3252
2024-09-01,mango_passion,plus,beverage,in_transit,280,12,3360
2024-10-01,mango_passion,plus,beverage,in_transit,255,12,3060
2024-11-01,mango_passion,plus,beverage,in_transit,250,12,3000
2024-12-01,mango_passion,plus,beverage,in_transit,282,12,3384
2025-01-01,mango_passion,plus,beverage,in_transit,320,12,3840
2025-02-01,mango_passion,plus,beverage,in_transit,323,12,3876
2025-03-01,mango_passion,plus,beverage,in_transit,314,12,3768
2025-04-01,mango_passion,plus,beverage,in_transit,350,12,4200
2025-05-01,mango_passion,plus,beverage,in_transit,328,12,3936
2025-06-01,mango_passion,plus,beverage,in_transit,340,12,4080
2025-07-01,mango_passion,plus,beverage,in_transit,343,12,4116
2025-08-01,mango_passion,plus,beverage,in_transit,313,12,3756
2025-09-01,mango_passion,plus,beverage,in_transit,319,12,3828
2025-10-01,mango_passion,plus,beverage,in_transit,346,12,4152
2025-11-01,mango_passion,plus,beverage,in_transit,314,12,3768
2025-12-01,mango_passion,plus,beverage,in_transit,342,12,4104
2026-01-01,mango_passion,plus,beverage,in_transit,352,12,4224
2026-02-01,mango_passion,plus,beverage,in_transit,331,12,3972
2026-03-01,mango_passion,plus,beverage,in_transit,339,12,4068
2022-01-01,raspberry_lime,original,beverage,factory_a,1301,10,13010
2022-02-01,raspberry_lime,original,beverage,factory_a,1503,10,15030
2022-03-01,raspberry_lime,original,beverage,factory_a,1417,10,14170
2022-04-01,raspberry_lime,original,beverage,factory_a,1295,10,12950
2022-05-01,raspberry_lime,original,beverage,factory_a,1307,10,13070
2022-06-01,raspberry_lime,original,beverage,factory_a,1400,10,14000
2022-07-01,raspberry_lime,original,beverage,factory_a,1457,10,14570
2022-08-01,raspberry_lime,original,beverage,factory_a,1422,10,14220
2022-09-01,raspberry_lime,original,beverage,factory_a,1467,10,14670
2022-10-01,raspberry_lime,original,beverage,factory_a,1427,10,14270
2022-11-01,raspberry_lime,original,beverage,factory_a,1479,10,14790
2022-12-01,raspberry_lime,original,beverage,factory_a,1352,10,13520
2023-01-01,raspberry_lime,original,beverage,factory_a,1322,10,13220
2023-02-01,raspberry_lime,original,beverage,factory_a,1460,10,14600
2023-03-01,raspberry_lime,original,beverage,factory_a,1428,10,14280
2023-04-01,raspberry_lime,original,beverage,factory_a,1297,10,12970
2023-05-01,raspberry_lime,original,beverage,factory_a,1398,10,13980
2023-06-01,raspberry_lime,original,beverage,factory_a,1320,10,13200
2023-07-01,raspberry_lime,original,beverage,factory_a,1442,10,14420
2023-08-01,raspberry_lime,original,beverage,factory_a,1403,10,14030
2023-09-01,raspberry_lime,original,beverage,factory_a,1465,10,14650
2023-10-01,raspberry_lime,original,beverage,factory_a,1520,10,15200
2023-11-01,raspberry_lime,original,beverage,factory_a,1375,10,13750
2023-12-01,raspberry_lime,original,beverage,factory_a,1565,10,15650
2024-01-01,raspberry_lime,original,beverage,factory_a,1924,10,19240
2024-02-01,raspberry_lime,original,beverage,factory_a,1956,10,19560
2024-03-01,raspberry_lime,original,beverage,factory_a,1980,10,19800
2024-04-01,raspberry_lime,original,beverage,factory_a,1974,10,19740
2024-05-01,raspberry_lime,original,beverage,factory_a,1915,10,19150
2024-06-01,raspberry_lime,original,beverage,factory_a,1883,10,18830
2024-07-01,raspberry_lime,original,beverage,factory_a,1740,10,17400
2024-08-01,raspberry_lime,original,beverage,factory_a,1728,10,17280
2024-09-01,raspberry_lime,original,beverage,factory_a,1856,10,18560
2024-10-01,raspberry_lime,original,beverage,factory_a,1847,10,18470
2024-11-01,raspberry_lime,original,beverage,factory_a,1868,10,18680
2024-12-01,raspberry_lime,original,beverage,factory_a,1772,10,17720
2025-01-01,raspberry_lime,original,beverage,factory_a,2502,10,25020
2025-02-01,raspberry_lime,original,beverage,factory_a,2559,10,25590
2025-03-01,raspberry_lime,original,beverage,factory_a,2598,10,25980
2025-04-01,raspberry_lime,original,beverage,factory_a,2385,10,23850
2025-05-01,raspberry_lime,original,beverage,factory_a,2484,10,24840
2025-06-01,raspberry_lime,original,beverage,factory_a,2558,10,25580
2025-07-01,raspberry_lime,original,beverage,factory_a,2349,10,23490
2025-08-01,raspberry_lime,original,beverage,factory_a,2297,10,22970
2025-09-01,raspberry_lime,original,beverage,factory_a,2597,10,25970
2025-10-01,raspberry_lime,original,beverage,factory_a,2396,10,23960
2025-11-01,raspberry_lime,original,beverage,factory_a,2387,10,23870
2025-12-01,raspberry_lime,original,beverage,factory_a,2235,10,22350
2026-01-01,raspberry_lime,original,beverage,factory_a,2201,10,22010
2026-02-01,raspberry_lime,original,beverage,factory_a,2552,10,25520
2026-03-01,raspberry_lime,original,beverage,factory_a,2443,10,24430
2022-01-01,raspberry_lime,original,beverage,factory_b,1007,10,10070
2022-02-01,raspberry_lime,original,beverage,factory_b,1023,10,10230
2022-03-01,raspberry_lime,original,beverage,factory_b,1101,10,11010
2022-04-01,raspberry_lime,original,beverage,factory_b,996,10,9960
2022-05-01,raspberry_lime,original,beverage,factory_b,1105,10,11050
2022-06-01,raspberry_lime,original,beverage,factory_b,944,10,9440
2022-07-01,raspberry_lime,original,beverage,factory_b,1085,10,10850
2022-08-01,raspberry_lime,original,beverage,factory_b,1100,10,11000
2022-09-01,raspberry_lime,original,beverage,factory_b,963,10,9630
2022-10-01,raspberry_lime,original,beverage,factory_b,1014,10,10140
2022-11-01,raspberry_lime,original,beverage,factory_b,960,10,9600
2022-12-01,raspberry_lime,original,beverage,factory_b,1071,10,10710
2023-01-01,raspberry_lime,original,beverage,factory_b,1036,10,10360
2023-02-01,raspberry_lime,original,beverage,factory_b,1056,10,10560
2023-03-01,raspberry_lime,original,beverage,factory_b,966,10,9660
2023-04-01,raspberry_lime,original,beverage,factory_b,969,10,9690
2023-05-01,raspberry_lime,original,beverage,factory_b,934,10,9340
2023-06-01,raspberry_lime,original,beverage,factory_b,992,10,9920
2023-07-01,raspberry_lime,original,beverage,factory_b,1041,10,10410
2023-08-01,raspberry_lime,original,beverage,factory_b,1102,10,11020
2023-09-01,raspberry_lime,original,beverage,factory_b,1063,10,10630
2023-10-01,raspberry_lime,original,beverage,factory_b,1015,10,10150
2023-11-01,raspberry_lime,original,beverage,factory_b,1122,10,11220
2023-12-01,raspberry_lime,original,beverage,factory_b,1074,10,10740
2024-01-01,raspberry_lime,original,beverage,factory_b,1490,10,14900
2024-02-01,raspberry_lime,original,beverage,factory_b,1379,10,13790
2024-03-01,raspberry_lime,original,beverage,factory_b,1305,10,13050
2024-04-01,raspberry_lime,original,beverage,factory_b,1249,10,12490
2024-05-01,raspberry_lime,original,beverage,factory_b,1434,10,14340
2024-06-01,raspberry_lime,original,beverage,factory_b,1268,10,12680
2024-07-01,raspberry_lime,original,beverage,factory_b,1317,10,13170
2024-08-01,raspberry_lime,original,beverage,factory_b,1380,10,13800
2024-09-01,raspberry_lime,original,beverage,factory_b,1389,10,13890
2024-10-01,raspberry_lime,original,beverage,factory_b,1399,10,13990
2024-11-01,raspberry_lime,original,beverage,factory_b,1280,10,12800
2024-12-01,raspberry_lime,original,beverage,factory_b,1338,10,13380
2025-01-01,raspberry_lime,original,beverage,factory_b,1755,10,17550
2025-02-01,raspberry_lime,original,beverage,factory_b,1876,10,18760
2025-03-01,raspberry_lime,original,beverage,factory_b,1793,10,17930
2025-04-01,raspberry_lime,original,beverage,factory_b,1859,10,18590
2025-05-01,raspberry_lime,original,beverage,factory_b,1804,10,18040
2025-06-01,raspberry_lime,original,beverage,factory_b,1746,10,17460
2025-07-01,raspberry_lime,original,beverage,factory_b,1609,10,16090
2025-08-01,raspberry_lime,original,beverage,factory_b,1772,10,17720
2025-09-01,raspberry_lime,original,beverage,factory_b,1757,10,17570
2025-10-01,raspberry_lime,original,beverage,factory_b,1750,10,17500
2025-11-01,raspberry_lime,original,beverage,factory_b,1711,10,17110
2025-12-01,raspberry_lime,original,beverage,factory_b,1724,10,17240
2026-01-01,raspberry_lime,original,beverage,factory_b,1658,10,16580
2026-02-01,raspberry_lime,original,beverage,factory_b,1721,10,17210
2026-03-01,raspberry_lime,original,beverage,factory_b,1611,10,16110
2022-01-01,raspberry_lime,original,beverage,3pl_north,2291,10,22910
2022-02-01,raspberry_lime,original,beverage,3pl_north,2540,10,25400
2022-03-01,raspberry_lime,original,beverage,3pl_north,2353,10,23530
2022-04-01,raspberry_lime,original,beverage,3pl_north,2411,10,24110
2022-05-01,raspberry_lime,original,beverage,3pl_north,2579,10,25790
2022-06-01,raspberry_lime,original,beverage,3pl_north,2528,10,25280
2022-07-01,raspberry_lime,original,beverage,3pl_north,2555,10,25550
2022-08-01,raspberry_lime,original,beverage,3pl_north,2233,10,22330
2022-09-01,raspberry_lime,original,beverage,3pl_north,2201,10,22010
2022-10-01,raspberry_lime,original,beverage,3pl_north,2597,10,25970
2022-11-01,raspberry_lime,original,beverage,3pl_north,2354,10,23540
2022-12-01,raspberry_lime,original,beverage,3pl_north,2306,10,23060
2023-01-01,raspberry_lime,original,beverage,3pl_north,2516,10,25160
2023-02-01,raspberry_lime,original,beverage,3pl_north,2570,10,25700
2023-03-01,raspberry_lime,original,beverage,3pl_north,2582,10,25820
2023-04-01,raspberry_lime,original,beverage,3pl_north,2319,10,23190
2023-05-01,raspberry_lime,original,beverage,3pl_north,2577,10,25770
2023-06-01,raspberry_lime,original,beverage,3pl_north,2187,10,21870
2023-07-01,raspberry_lime,original,beverage,3pl_north,2191,10,21910
2023-08-01,raspberry_lime,original,beverage,3pl_north,2467,10,24670
2023-09-01,raspberry_lime,original,beverage,3pl_north,2197,10,21970
2023-10-01,raspberry_lime,original,beverage,3pl_north,2323,10,23230
2023-11-01,raspberry_lime,original,beverage,3pl_north,2491,10,24910
2023-12-01,raspberry_lime,original,beverage,3pl_north,2329,10,23290
2024-01-01,raspberry_lime,original,beverage,3pl_north,3005,10,30050
2024-02-01,raspberry_lime,original,beverage,3pl_north,3070,10,30700
2024-03-01,raspberry_lime,original,beverage,3pl_north,3183,10,31830
2024-04-01,raspberry_lime,original,beverage,3pl_north,3195,10,31950
2024-05-01,raspberry_lime,original,beverage,3pl_north,3392,10,33920
2024-06-01,raspberry_lime,original,beverage,3pl_north,3371,10,33710
2024-07-01,raspberry_lime,original,beverage,3pl_north,3183,10,31830
2024-08-01,raspberry_lime,original,beverage,3pl_north,3432,10,34320
2024-09-01,raspberry_lime,original,beverage,3pl_north,2963,10,29630
2024-10-01,raspberry_lime,original,beverage,3pl_north,3053,10,30530
2024-11-01,raspberry_lime,original,beverage,3pl_north,3421,10,34210
2024-12-01,raspberry_lime,original,beverage,3pl_north,3132,10,31320
